"Crop Year","RM","Winter Wheat - bu/ac","Canola - bu/ac","Spring Wheat - bu/ac","Mustard - lbs/ac","Durum - bu/ac","Sunflowers - lbs/ac","Oats - bu/ac","Lentils - lbs/ac","Peas - bu/ac","Barley - bu/ac","Fall Rye - bu/ac","Canary Seed","Spring Rye - bu/ac","Tame Hay - tons/ac","Flax - bu/ac","Chick Peas - lbs/ac"
"2014","402","","30.74","36.6","","","0","89.46","916.04","31.4","63.45","","341.71","0","0","25.67",""
"2014","403","","43.68","52.44","","","0","99.01","990.3","36.2","77.09","","","0","0","32.2",""
"2014","404","","40.62","53.75","","41.56","0","114.63","2117.49","53.0","80.79","","","0","0","29.29",""
"2014","405","","36.79","46.21","604.06","","0","80.25","1833.63","34.9","61.53","","","0","0","27.81",""
"2014","406","","38.24","47.5","","35.71","0","100.92","","36.4","56.52","","","0","0","23.77",""
"2014","409","","39.21","47.04","758.38","","0","97.36","1085.29","35.5","54.22","","","0","0","",""
"2014","410","","37.25","50.36","","","0","116.93","1049.65","34.1","41.3","","","0","0","",""
"2014","411","","37.46","43.28","","","0","79.95","","39.3","47.1","","","0","0","29.01",""
"2014","426","","34.27","52.48","","","0","122.24","612.88","33.1","51.35","","1743.84","0","0","21.73",""
"2014","427","","32.36","52.22","","","0","119.07","","22.4","56.5","","1250.01","0","0","27.56",""
"2014","428","27.63","27.86","42.27","","","0","107.31","","26.5","49.71","","","0","0","17.12",""
"2014","429","31.02","25.49","42.42","","","0","103.08","","13.8","44.1","","1049.39","0","0","20.84",""
"2014","430","20.32","26.86","37.74","","","0","92.23","","24.1","49.57","","","0","0","26.28",""
"2014","431","","34","41.61","","","0","113.86","","36.4","67.79","","485.01","0","0","26.89",""
"2014","434","","39.47","49.26","","","0","108.19","","41.1","63.27","","","0","0","34.76",""
"2014","435","","33.67","43.81","","","0","91.62","1260.36","30.4","56.56","35","","0","0","25.82",""
"2014","436","22.67","34.79","40.3","","","0","99.06","","34.9","64.93","","806.88","0","0","34.03",""
"2014","437","","39.21","48.47","","","0","79.48","","36.2","56.19","","899.48","0","0","26.26",""
"2014","438","","41.15","43.12","","","0","96.3","1686.42","29.7","64.93","","","0","0","20.51",""
"2014","439","","47.03","53.41","","","0","84.32","712.09","34.8","70.85","","","0","0","",""
"2014","440","","43.42","55.57","","","0","97.19","1053.8","46.1","81.25","","","0","0","",""
"2014","442","41.19","40.73","47.56","","","0","81.15","","41.5","55.51","","","0","0","",""
"2014","456","","30.19","48.24","","","0","111.62","","32.2","52","","1345.81","0","0","23.59",""
"2014","457","","24.44","41.5","","","0","104.24","","29.6","57.31","","","0","0","22.7",""
"2014","458","","26.69","38.81","","","0","101.75","","","51.52","35","","0","0","22.82",""
"2014","459","","25.75","39.24","","","0","91.24","","28.6","46.34","","1172.84","0","0","30.22",""
"2014","460","","25.7","34.34","","","0","104.15","","18.0","51.69","41.97","1250","0","0","24.76",""
"2014","461","","29.88","35.78","","","0","85.86","","26.6","51.63","17.4","","0","0","16.46",""
"2014","463","","42.96","49.39","","","0","86.48","","48.5","65.48","","","0","0","32.35",""
"2014","464","","37.69","48.18","","","0","121.49","","43.2","61.51","","","0","0","26.82",""
"2014","466","42.51","39.32","48.8","","","0","99.34","","34.9","70.94","","","0","0","",""
"2014","467","","36.95","45.2","","","0","94","","36.7","64.3","","","0","0","30",""
"2014","468","","38.62","48.41","","","0","87.5","1827.61","36.6","64.26","","","0","0","",""
"2014","469","","38.97","55.47","","","0","","","33.5","29.01","","","0","0","",""
"2014","470","","43.42","54.16","","","0","74.99","","35.5","71.7","21.97","","0","0","25.12",""
"2014","471","","38.08","55.71","","","0","103.29","","41.6","67.72","","","0","0","",""
"2014","472","","38.09","53.31","","","0","108.42","","35.2","60.95","","","0","0","11.77",""
"2014","486","50.49","30.13","42.26","","","0","92.87","","25.7","58.35","29.08","1257.68","0","0","22.63",""
"2014","487","27.74","32.99","44.05","","","0","81.26","","30.6","35.59","","1113.32","0","0","22.68",""
"2014","488","19.88","24.89","40.48","","40.01","0","103.89","","20.3","54.82","50","991.79","0","0","18.02",""
"2014","490","31.01","23.48","36.59","","","0","86.02","","21.4","30.17","","","0","0","17.95",""
"2014","491","30","24.08","39.86","","","0","97.79","2400.81","22.1","41.45","25","654.77","0","0","25.39",""
"2014","493","","33.33","45.35","","","0","116.59","","38.9","60.79","","","0","0","14.91",""
"2014","494","","31.74","42.5","","","0","107.54","","35.1","60.11","","","0","0","",""
"2014","496","","37.83","58.03","","","0","122.17","","43.3","51.83","","","0","0","",""
"2014","497","","38.96","47.22","","","0","101.71","","40.2","61.17","","","0","0","",""
"2014","498","","31.44","50.08","","","0","103.16","","37.5","66.48","","","0","0","",""
"2014","499","","38.63","50.44","","","0","81.31","","43.7","65.76","","1375.44","0","0","",""
"2014","501","40","39.55","53.06","","","0","104.49","","46.7","63.06","40","","0","0","",""
"2014","502","","37.59","47.14","","","0","99.46","","33.6","62.44","","","0","0","21.73",""
"2014","520","","26.38","38.26","","","0","87.37","","12.5","25.58","","","0","0","",""
"2014","555","","33.86","72.15","","","0","90.88","","","47.14","","","0","0","",""
"2014","561","","33.64","48.59","","","0","74.03","","34.6","56.33","","","0","0","",""
"2014","588","31.95","30.53","49.87","","","0","88.26","","36.8","70.9","","","0","0","",""
"2014","622","","28.3","45.26","","","0","92.39","","30.4","61.97","","","0","0","",""
"2015","1","47.48","28.65","34.32","","29.18","","56.36","","37.7","50.96","41.64","","","","16.07",""
"2015","2","59.28","29.45","36.63","","32.67","","55.23","","29.7","44.18","46.02","","","","18.56",""
"2015","3","33.69","31.04","36.46","500","36.61","","59.79","1156.46","27.1","54.24","21.2","1222.56","","","23.45","900"
"2015","4","30.22","25.39","28.78","","23.53","","47.87","1406.96","27.8","38.62","","875.25","","","14.76",""
"2015","5","34.31","30.6","31.26","367.51","36.55","","","1204.96","32.5","49","","","","","22.05",""
"2015","6","30.06","31.42","30.56","","37.62","","87.23","1418.14","33.1","34.87","","","","","18.53",""
"2015","7","","33.19","28.42","587.61","40.45","","","1602.76","32.8","26.83","16.42","","","","22.36",""
"2015","8","26.7","29.22","25.66","655.01","24.15","","29.57","1104.24","24.1","","","","","","15.42",""
"2015","9","","","23.72","604.15","28.7","","","1113.67","22.8","","","","","","12.82",""
"2015","10","","28.18","13.79","","26.81","","","1292.35","15.0","30.65","","","","","18.29","1679.75"
"2015","11","","21.67","17.79","636.49","25.5","","","1129.19","21.1","38.56","","","","","",""
"2015","12","","33.4","27.54","","26.87","","73.73","848.13","17.9","61.76","","","","","18.03","2098.78"
"2015","17","","33.17","29.62","897.33","36.39","","66.42","1375","26.1","57.52","","","","","22.88","1619.48"
"2015","18","","","20.52","970.28","34.55","","86.05","856.56","35.9","33.25","","","","","13.61","1766.12"
"2015","19","","28.76","23.46","931.4","31.49","","66.63","1183.03","19.7","29.09","","","","","","1941.05"
"2015","31","39.11","31.38","39.95","","","","55.44","1000","26.9","48.81","38.25","","","","18",""
"2015","32","49.74","34.79","39.91","","","","70.45","999.99","40.9","51.87","32.54","905.73","","","18.5",""
"2015","33","38.61","32.69","32.73","564.67","22.81","","71.43","2098.78","38.8","56.5","41.41","1006.7","","","20.67",""
"2015","34","38.82","29.63","38.06","","42.48","","57.92","1543.28","35.1","58.04","36.5","1072.47","","","21.7",""
"2015","35","29.59","27.35","29.75","537.59","35.87","","34.51","1344.96","30.5","41.4","","","","","18.08",""
"2015","36","41.01","29.27","25.76","373.31","38.54","","53.75","1432.44","30.8","36.29","","","","","15.81",""
"2015","37","32.52","31.82","29.04","726.05","29.41","","56.54","1203.16","31.3","45.03","","","","","22.2",""
"2015","38","25.09","29.45","27.33","566.17","28.73","","38.82","1053.36","21.0","20.85","","","","","14.79",""
"2015","39","32.5","28.8","28.95","1170.24","34.01","","54.99","1352.15","23.5","41.55","","","","","17.89",""
"2015","40","","26.86","25.82","644.68","22.67","","25.61","1194.36","18.7","30.8","31.79","","","","17.56",""
"2015","42","28.73","37.93","27.47","630.57","34.25","","64.91","1163.23","26.8","39.31","","","","","16.46","1938.89"
"2015","43","32","20.48","24.82","835.97","25.04","","48.01","1038.05","24.9","20.79","30","","","","19.51","1474.95"
"2015","44","","37.74","21.32","1080.94","34.37","","43.66","1193.48","24.5","37.05","12.61","","","","27.8",""
"2015","45","28.95","32.5","29.2","1354.15","32.29","","55.42","1074.87","25.3","67.72","","","","","28.44",""
"2015","46","","","40.74","","40.53","","88.12","1621.5","29.1","53.98","","","","","32.21",""
"2015","49","","28","33.83","1026.89","39.36","","82.84","1742.97","35.2","54.68","","","","","27.22","2999.82"
"2015","51","","15.67","25.53","523.02","26.12","","","1121.33","29.3","44.13","","1191.77","","","",""
"2015","61","35.32","31.43","38.76","","44.8","","85.13","1424.83","35.0","66.93","55.76","874.74","","","18.8",""
"2015","63","43.8","34.48","41.39","","","","62.25","1859.86","39.6","71.91","29.91","1326.37","","","18.04",""
"2015","64","37.65","32.49","39.57","","30.1","","80.01","1954.09","35.3","66.31","","1253.7","","","23.09",""
"2015","65","","26.78","34.25","","27.22","","53.68","1463.3","25.0","34.63","","1109.13","","","22.19",""
"2015","66","35.67","28.89","36.69","714.55","30.63","","67.8","1084.17","21.1","34.03","","670.79","","","19.81",""
"2015","67","42.51","27.13","33.48","600","32.72","","65.43","1548.18","33.3","56.42","50","1774.81","","","17.9",""
"2015","68","27.59","25.7","16.37","688.22","24.18","","","1522.93","17.2","36.51","","","","","12.84",""
"2015","69","40.01","29.67","14.87","646.87","21.67","","22.55","1105.46","13.7","23.75","","730.37","","","19.05",""
"2015","70","","32.81","18.72","720.22","29.63","","31.11","1421.88","20.7","25.48","","970.09","","","18.38",""
"2015","71","","33.44","27.19","888.09","31.44","","26.57","887.06","24.0","33.64","","704.92","","","18.21","1377.43"
"2015","72","","31.94","43.06","840.75","31.29","","","1184.72","27.6","40.45","","704.92","","","22.6","1524.66"
"2015","73","","36.82","30.79","996.09","32.44","","58.57","1305.59","27.4","40.55","21.18","","","","17.64","2289.07"
"2015","74","","35.17","33.01","614.81","35.07","","62.47","1232.76","30.6","","","","","","25.6","1817.43"
"2015","75","42.52","38.25","37.3","1253.16","37.68","","56","1642.5","36.0","61.15","40","","","","22.29","2099.94"
"2015","76","47.31","42.17","31.82","950.04","43.79","","29.59","1471.07","35.4","56.16","","","","","24.86","3230.57"
"2015","77","","36.87","34.95","799.89","37.28","","27.86","1457.98","29.3","39.05","","","","","24.82",""
"2015","78","","33.38","23.37","690.86","39.05","","","1601.04","26.9","51.42","","","","","17.06",""
"2015","79","","31.56","27.49","841.15","40.64","","47.08","1584.1","29.5","42.51","","","","","28.5",""
"2015","91","","35.24","44.22","","","","77.81","","54.9","60.65","","","","","20.28",""
"2015","92","","36.07","40.8","","","","62.64","1920.21","29.7","62.39","","1218.2","","","24.49",""
"2015","93","","38.81","41.29","","","","52.81","","61.5","63.82","","1250.01","","","22",""
"2015","94","","26.07","34.42","","","","62.06","","37.1","50.04","","1649.04","","","22.05",""
"2015","95","40.34","37.53","38.49","","39.81","","61.8","","32.2","63.53","36.99","1373.12","","","23.44",""
"2015","96","54.12","32.58","33.7","","42.23","","74.65","1827.13","33.2","59.7","55.04","1122.88","","","20.66",""
"2015","97","40.47","38.06","33.6","","31.65","","68.57","1192.2","36.4","48.64","","994.31","","","21.67",""
"2015","98","","37.4","35.72","","43.37","","102.78","1526.08","37.4","72.53","","1420.4","","","21.99",""
"2015","99","","40.25","13.4","941.1","35.84","","30.78","1365.53","20.2","14.3","","600.27","","","14.89",""
"2015","100","25.27","24.95","16.97","","21.85","","30.4","1263.29","20.7","33.65","","","","","22.93","1113.14"
"2015","101","32.5","23.98","19.54","600","23.93","","34.46","802.27","20.6","32.76","","","","","13.01",""
"2015","102","","39.37","32.9","887.32","34.46","","","1140.25","29.1","47.92","","","","","24.27","1770.98"
"2015","103","37.5","38.11","27.11","1000","39.46","","43.51","1388.6","28.0","32.66","","","","","16.97","1953.11"
"2015","104","40.01","37.41","27.6","886.39","37.32","","29.98","1596.37","27.7","40.68","","","","","25.55","1560.25"
"2015","105","","37.35","32","1048.81","37.22","","89.94","1474.18","38.3","46.17","","","","","24.8","1339.91"
"2015","106","","29.79","34.93","","35.46","","","1568.6","26.3","43.25","","701.06","","","22.37","1796.14"
"2015","107","","36.44","34.91","755.01","39.7","","47.23","1402.97","21.8","47.18","","","","","27.17","2039.26"
"2015","108","25","33.56","40.85","853.87","42.84","","36.02","1417.84","28.4","64.24","","","","","27.34",""
"2015","109","28.99","33.81","39.53","","39.48","","","1659.84","34.6","65.15","30.71","","","","23.59",""
"2015","110","30","32.74","30.63","","35.98","","37.32","1410.08","25.9","41.79","37.5","","","","",""
"2015","111","","17.79","20.87","","22.11","","83.89","895.44","21.9","41.46","19.14","","","","",""
"2015","121","59.54","37.75","48.63","","","","61.47","","36.8","71.87","","","","","23.11",""
"2015","122","38.46","37.33","44.36","","","","77.29","","","68.73","","","","","19.36",""
"2015","123","47.11","34.43","40.74","","","","67.43","","33.5","54.23","54.51","","","","23.54",""
"2015","124","39.4","35.47","38.21","","","","75.21","","30.1","49.52","","526.15","","","25.22",""
"2015","125","50","34.87","40.69","","38.62","","69.6","","36.7","63.36","30.29","1243.81","","","24.73",""
"2015","126","","31.47","38.08","","37.28","","66.6","1650.03","25.4","54.04","","856.45","","","24.24",""
"2015","127","32.42","33.44","33.39","","27.69","","56.82","1280.06","34.4","48.6","18","932.14","","","21.55",""
"2015","128","38.57","37.17","32.52","","38.86","","59.74","1350.31","28.7","48.82","39.53","842.08","","","21.19",""
"2015","129","","29.89","20.16","","23.24","","43.72","1182.57","24.6","44.02","","784.6","","","17.41",""
"2015","130","28.34","35.56","29.55","","33.18","","","1270.33","10.9","30.34","","692.97","","","24.07",""
"2015","131","32.43","24.64","28.49","600","27.35","","34.73","933.92","21.0","59.79","35","643.98","","","21.28",""
"2015","132","","20.12","16.12","","26.76","","37.7","876.47","","35.56","","","","","10.91","1325.5"
"2015","133","","27.32","23.98","","33.12","","50.27","1046.8","24.9","41.06","","","","","14.67","1959.88"
"2015","134","","30.86","21.29","","24.74","","41.73","1092.99","18.9","48.04","","","","","31.2","2008.36"
"2015","135","","27.43","30.59","","30.26","","46.08","1275.93","25.9","47.21","","837.97","","","27","642.27"
"2015","136","","32.37","32.63","992.53","31.16","","74.96","1209.54","20.2","46.85","","","","","20.66",""
"2015","137","","39.42","32.71","1197.68","34.08","","","1568.69","26.5","56.6","","","","","30.35",""
"2015","138","","39.63","46.49","","40.28","","44.5","1499.86","40.4","67.4","54.49","","","","27.08",""
"2015","139","","30.71","32.1","1250","34.92","","46.2","1375.15","24.4","54.96","35.59","","","","22.33",""
"2015","141","","32.85","34.47","928.66","34.78","","","1472.96","23.1","48.29","21.92","","","","",""
"2015","142","","25.7","30.47","1500.41","33.33","","28.79","1423.9","18.9","43.87","29.96","","","","","1739.43"
"2015","151","30","39.18","37.61","","27","","76.43","","","58.34","25","","","","23.23",""
"2015","152","","43.27","41.44","","","","66.91","","34.0","64.03","","","","","19.01",""
"2015","153","48.37","34.06","34.39","","","","79.88","","","76.64","","","","","18.52",""
"2015","154","47.56","36.44","43.52","","","","82.46","","45.4","69.33","","","","","30.29",""
"2015","155","49.93","36.07","43.98","1750","47.15","","67.04","2550.14","44.3","67.69","52","1286.17","","","31.07",""
"2015","156","42.99","44.32","43.41","","42.05","","60.42","1741.26","38.7","47.93","","1698.11","","","22.95",""
"2015","157","","40.16","41.03","","39.23","","54.04","1603.44","37.5","59.12","","794.41","","","22.06",""
"2015","158","","38.63","34.47","","36.92","","68.65","1120.12","30.3","50.08","29.68","667.44","","","22.49",""
"2015","159","","41.81","15.38","","35.08","","60.66","1305.66","22.1","45.75","","1032.24","","","20.46",""
"2015","160","33.12","32.18","33.12","","32.32","","76","1238.93","30.5","40.37","","","","","21.98",""
"2015","161","21.17","31.69","38.82","","30.23","","68.43","1219.59","20.5","63.64","","606.67","","","25.67",""
"2015","162","","23.39","23.2","475.89","27.98","","","1201.56","20.5","37.47","","","","","18.93",""
